what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411787162182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411787199245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411787204087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411787206397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411787224124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411787224272
error,log,,,"Git team provider configuration has gone missing.",1411787224371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411787224372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411787225132
error,log,,,"Git team provider configuration has gone missing.",1411787225777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411787225777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411787244429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411787269397
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1411787270603
error,log,,,"Git team provider configuration has gone missing.",1411787270627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411787270627
error,log,,,"Git team provider configuration has gone missing.",1411787270765
error,log,,,"Git team provider configuration has gone missing.",1411787270810
error,log,,,"Git team provider configuration has gone missing.",1411787270813
error,log,,,"Git team provider configuration has gone missing.",1411787271357
error,log,,,"loadAndParseRClass failed to find class ca.ualberta.cs.lonelytwitter.R",1411787273049
error,log,,,"loadAndParseRClass failed to find class ca.ualberta.cs.lonelytwitter.R",1411787274847
error,log,,,"Git team provider configuration has gone missing.",1411787275150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411787364056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411787364302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411787366447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411787366844
