what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411788804549
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788805084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411788807128
error,log,,,"Git team provider configuration has gone missing.",1411788807650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411788807650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411788808037
error,log,,,"Git team provider configuration has gone missing.",1411788808480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411788808480
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411788810870
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788819721
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788819887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411788823754
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788826198
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788826201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411788827924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411788829168
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788830690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411788831812
error,log,,,"Git team provider configuration has gone missing.",1411788832188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411788832188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411788833101
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788834263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411788835515
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788836583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411788838209
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411788838221
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411788846204
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411788849716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411789094641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411789095754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789106679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789146615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789182209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789183307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789216200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789221743
error,log,,,"Git team provider configuration has gone missing.",1411789221868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789221868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411789324551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411789325952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789331954
error,log,,,"Git team provider configuration has gone missing.",1411789332064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789332064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789348946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789349380
error,log,,,"Git team provider configuration has gone missing.",1411789391000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789391000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411789392978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789404444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789415618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789447518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789448407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411789470065
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789471871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789509891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789532261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789549215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789550521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789551480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789551936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411789561382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789585949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789660819
error,log,,,"Git team provider configuration has gone missing.",1411789661944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789661944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789757806
error,log,,,"Git team provider configuration has gone missing.",1411789758152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789758152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789758486
error,log,,,"Git team provider configuration has gone missing.",1411789758990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789758990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789759398
error,log,,,"Git team provider configuration has gone missing.",1411789760037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789760038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411789762091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789763379
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411789763912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411789811670
error,log,,,"Git team provider configuration has gone missing.",1411789813436
