what,kind,bundleId,bundleVersion,description,time
error,log,,,"Git team provider configuration has gone missing.",1411616609500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616609500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616612833
error,log,,,"Git team provider configuration has gone missing.",1411616613363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616613363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616613949
error,log,,,"Git team provider configuration has gone missing.",1411616644083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616644083
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411616645150
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411616648522
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411616651799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411616653266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616658580
error,log,,,"Git team provider configuration has gone missing.",1411616659182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616659182
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411616751704
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411616765049
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411616765643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411616766725
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1411616774347
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1411616774348
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1411616774379
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1411616835643
