what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412130704109
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1412130734807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130758727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130768023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412130768189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130811478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130816247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412130818937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412130820524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130841638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130849111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412130865755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130866928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130867207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130867535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130868960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130870590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130915504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130916484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130928822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130929674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130980460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130982006
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412130983539
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1412130984511
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1412130984512
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1412130984513
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1412130984513
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1412130984514
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1412130984515
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1412130984515
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1412130984515
stopped,bundle,com.soyatec.eemf,3.7.1.20110624,"com.soyatec.eemf",1412130984516
stopped,bundle,com.soyatec.additional,3.7.1.20110624,"com.soyatec.additional",1412130984516
stopped,bundle,com.soyatec.core,3.7.1.20110624,"com.soyatec.core",1412130984516
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1412130984517
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1412130984517
stopped,bundle,com.android.ide.eclipse.ndk,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ndk",1412130984517
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.0.5.v201307292155--757759,"overlay.com.android.ide.eclipse.adt.overlay",1412130984518
stopped,bundle,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt",1412130984518
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1412130984518
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1412130984519
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v20120130-0943,"org.eclipse.emf.cheatsheets",1412130984519
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1412130984519
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1412130984519
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1412130984520
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1412130984520
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1412130984521
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1412130984521
