what,kind,bundleId,bundleVersion,description,time
error,log,,,"Current file is not a match for the given config.",1411767407898
error,log,,,"Current file is not a match for the given config.",1411767407905
error,log,,,"Current file is not a match for the given config.",1411767407906
error,log,,,"Current file is not a match for the given config.",1411767407908
error,log,,,"Current file is not a match for the given config.",1411767407909
error,log,,,"Current file is not a match for the given config.",1411767407909
error,log,,,"Current file is not a match for the given config.",1411767407910
error,log,,,"Current file is not a match for the given config.",1411767407911
error,log,,,"Current file is not a match for the given config.",1411767407912
error,log,,,"Current file is not a match for the given config.",1411767407913
error,log,,,"Current file is not a match for the given config.",1411767407914
error,log,,,"Current file is not a match for the given config.",1411767407914
error,log,,,"Current file is not a match for the given config.",1411767407915
error,log,,,"Current file is not a match for the given config.",1411767407916
error,log,,,"Current file is not a match for the given config.",1411767407917
error,log,,,"Current file is not a match for the given config.",1411767407918
error,log,,,"Current file is not a match for the given config.",1411767407919
error,log,,,"Current file is not a match for the given config.",1411767407920
error,log,,,"Current file is not a match for the given config.",1411767407921
error,log,,,"Current file is not a match for the given config.",1411767407922
error,log,,,"Current file is not a match for the given config.",1411767407922
error,log,,,"Current file is not a match for the given config.",1411767407925
error,log,,,"Current file is not a match for the given config.",1411767407926
error,log,,,"Current file is not a match for the given config.",1411767407927
error,log,,,"Current file is not a match for the given config.",1411767407928
error,log,,,"Current file is not a match for the given config.",1411767407929
error,log,,,"Current file is not a match for the given config.",1411767407930
error,log,,,"Current file is not a match for the given config.",1411767407934
error,log,,,"Current file is not a match for the given config.",1411767407935
error,log,,,"Current file is not a match for the given config.",1411767407936
error,log,,,"Current file is not a match for the given config.",1411767407937
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767408081
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767408151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767408945
error,log,,,"Git team provider configuration has gone missing.",1411767420138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767420140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411767422242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411767423222
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767424441
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767424914
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767425641
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767425644
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767426391
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411767426393
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411767429007
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767435291
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767435402
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411767435432
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767435840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767438285
error,log,,,"Git team provider configuration has gone missing.",1411767475420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767475420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411767476630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411767477308
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411767481447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767483987
error,log,,,"Git team provider configuration has gone missing.",1411767490681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767490681
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767490805
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767490884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767492269
error,log,,,"Git team provider configuration has gone missing.",1411767498412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767498412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411767502463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411767503579
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767505316
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1411767515880
started,bundle,com.android.ide.eclipse.ndk,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ndk",1411767516194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411767516495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767517142
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767518010
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767518012
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411767526774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767530375
error,log,,,"Git team provider configuration has gone missing.",1411767540933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767540933
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767541054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411767541158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767542827
error,log,,,"Git team provider configuration has gone missing.",1411767549437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411767549437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411767551361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411767552390
