what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to load properties file for project 'TestProj2Lingbo'",1414698324568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1414698324640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1414698324643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414698324664
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1414698324731
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1414698324849
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1414698325070
error,log,,,"Failed to load properties file for project 'MainActivity'",1414698325736
error,log,,,"Failed to load properties file for project 'MainActivity'",1414698327654
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414698327656
error,log,,,"Failed to load properties file for project 'MainActivity'",1414698327658
error,log,,,"Failed to load properties file for project 'MainActivity'",1414698327962
error,log,,,"Failed to load properties file for project 'TestProj2Lingbo'",1414698328089
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414698328090
error,log,,,"Failed to load properties file for project 'TestProj2Lingbo'",1414698328092
error,log,,,"Failed to load properties file for project 'TestProj2Lingbo'",1414698328100
error,log,,,"Failed to load properties file for project 'MainActivity'",1414698328130
error,log,,,"Errors occurred during the build.",1414698328163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414698328291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414698328660
error,log,,,"Failed to load properties file for project 'MainActivity'",1414698329120
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414698329121
error,log,,,"Failed to load properties file for project 'MainActivity'",1414698329123
error,log,,,"Failed to load properties file for project 'TestProj2Lingbo'",1414698329251
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414698329252
error,log,,,"Failed to load properties file for project 'TestProj2Lingbo'",1414698329254
error,log,,,"Errors occurred during the build.",1414698329335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414698334219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414698334358
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414698339470
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1414698339715
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1414698339800
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414698339836
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1414698339924
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414698340367
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1414698340449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414698407101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414698409940
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414698411153
