what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1411618495973
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1411618495992
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1411618496057
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1411618496145
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1411618496178
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411618496306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411618496409
error,log,,,"Git team provider configuration has gone missing.",1411618496422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411618496422
error,log,,,"",1411618496635
error,log,,,"",1411618496636
error,log,,,"",1411618496638
error,log,,,"",1411618496639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411618502291
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411618523745
error,log,,,"Warning: Ignoring name conflict in resource file for name title_activity_email",1411618590377
error,log,,,"Warning: Ignoring name conflict in resource file for name action_settings",1411618590378
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1411618590379
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1411618590386
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1411618590387
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1411618590397
error,log,,,"Warning: Ignoring name conflict in resource file for name title_activity_email",1411618591679
error,log,,,"Warning: Ignoring name conflict in resource file for name action_settings",1411618591680
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1411618591681
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1411618591685
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1411618591686
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1411618591692
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1411618591723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411618591849
