what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778777594
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778782268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778783174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411778855483
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411778865710
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778879627
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778881849
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778882486
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411778907291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778912200
error,log,,,"Git team provider configuration has gone missing.",1411778928845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778928845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778932028
error,log,,,"Git team provider configuration has gone missing.",1411778937156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778937156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778942142
error,log,,,"Git team provider configuration has gone missing.",1411778955501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778955501
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778955642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411778955718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778966647
error,log,,,"Git team provider configuration has gone missing.",1411778988514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411778988514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411778990250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411778991661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411779014425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411779044084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411779050509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1411779057357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411779057370
